id_transaksi,jenis_item,jumlah,tanggal pembelian,nama_customer,total,jenis_item_encoded,cluster
133997.0,Novel Misteri,3.0,8/18/2016,Jeffrey Chung,108000.0,10,3
133997.0,Aksesoris Buku,9.0,8/18/2016,Jeffrey Chung,405000.0,0,1
133998.0,Buku Sejarah,2.0,8/18/2016,Bradley Daniels,24000.0,5,0
133998.0,Novel Fiksi Ilmiah,2.0,8/18/2016,Bradley Daniels,60000.0,9,0
133998.0,Buku Fiksi,1.0,8/18/2016,Bradley Daniels,15000.0,4,0
133998.0,Buku Biografi,8.0,8/18/2016,Bradley Daniels,778750.0,3,2
133998.0,Novel Romansa,4.0,8/18/2016,Bradley Daniels,80000.0,11,0
133998.0,Aksesoris Buku,8.0,8/18/2016,Bradley Daniels,16000.0,0,0
133999.0,Buku Sejarah,9.0,8/18/2016,Kathy Oneal,778750.0,5,2
133999.0,Majalah Fashion,7.0,8/18/2016,Kathy Oneal,441000.0,7,1
133999.0,Majalah Berita,9.0,8/18/2016,Kathy Oneal,18000.0,6,0
133999.0,Novel Fiksi Ilmiah,4.0,8/18/2016,Kathy Oneal,176000.0,9,3
133999.0,Novel Misteri,9.0,8/18/2016,Kathy Oneal,778750.0,10,2
133999.0,Aksesoris Buku,5.0,8/18/2016,Kathy Oneal,325000.0,0,1
134000.0,Alat Tulis,3.0,8/18/2016,Laura Carr,117000.0,1,3
134000.0,Majalah Seni,1.0,8/18/2016,Laura Carr,13000.0,8,0
134000.0,Majalah Berita,5.0,8/18/2016,Laura Carr,250000.0,6,3
134000.0,Novel Fiksi Ilmiah,4.0,8/18/2016,Laura Carr,192000.0,9,3
134000.0,Novel Misteri,5.0,10/17/2016,Laura Carr,50000.0,10,0
134001.0,Buku Sejarah,4.0,10/17/2016,Tasha Jensen,160000.0,5,3
134001.0,Majalah Seni,4.0,10/17/2016,Tasha Jensen,8000.0,8,0
134001.0,Majalah Berita,2.0,10/17/2016,Tasha Jensen,60000.0,6,0
134001.0,Novel Misteri,5.0,10/17/2016,Tasha Jensen,125000.0,10,3
134001.0,Novel Romansa,5.0,10/17/2016,Tasha Jensen,10000.0,11,0
134001.0,Aksesoris Buku,6.0,12/28/2016,Tasha Jensen,468000.0,0,1
134002.0,Alat Tulis,1.0,12/28/2016,Carl Parker,9000.0,1,0
134002.0,Buku Anak-Anak,3.0,12/28/2016,Carl Parker,135000.0,2,3
134002.0,Novel Misteri,6.0,12/28/2016,Carl Parker,180000.0,10,3
134002.0,Buku Biografi,3.0,12/28/2016,Carl Parker,99000.0,3,0
134002.0,Novel Romansa,5.0,12/28/2016,Carl Parker,50000.0,11,0
134002.0,Aksesoris Buku,9.0,12/28/2016,Carl Parker,162000.0,0,3
134003.0,Buku Sejarah,6.0,12/28/2016,Grace Johnson,216000.0,5,3
134003.0,Alat Tulis,6.0,12/28/2016,Grace Johnson,72000.0,1,0
134003.0,Majalah Fashion,8.0,12/28/2016,Grace Johnson,778750.0,7,2
134003.0,Majalah Seni,2.0,12/28/2016,Grace Johnson,8000.0,8,0
134003.0,Majalah Berita,2.0,12/28/2016,Grace Johnson,52000.0,6,0
134003.0,Buku Fiksi,6.0,12/28/2016,Grace Johnson,396000.0,4,1
134003.0,Novel Misteri,7.0,12/28/2016,Grace Johnson,637000.0,10,2
134004.0,Alat Tulis,5.0,1/20/2017,Renee Hood,250000.0,1,3
134004.0,Buku Anak-Anak,5.0,1/20/2017,Renee Hood,325000.0,2,1
134004.0,Majalah Seni,9.0,1/20/2017,Renee Hood,778750.0,8,2
134004.0,Novel Fiksi Ilmiah,7.0,1/20/2017,Renee Hood,294000.0,9,1
134004.0,Buku Fiksi,5.0,1/20/2017,Renee Hood,50000.0,4,0
134004.0,Buku Biografi,3.0,1/20/2017,Renee Hood,99000.0,3,0
134004.0,Novel Misteri,5.0,1/20/2017,Renee Hood,300000.0,10,1
134004.0,Novel Romansa,1.0,1/20/2017,Renee Hood,11000.0,11,0
134005.0,Alat Tulis,5.0,1/20/2017,James Roy,375000.0,1,1
134005.0,Majalah Seni,6.0,3/13/2017,James Roy,324000.0,8,1
134005.0,Majalah Berita,7.0,3/13/2017,James Roy,122500.0,6,3
134005.0,Novel Fiksi Ilmiah,7.0,3/13/2017,James Roy,637000.0,9,2
134005.0,Buku Fiksi,7.0,3/13/2017,James Roy,735000.0,4,2
134005.0,Buku Biografi,9.0,3/13/2017,James Roy,202500.0,3,3
134005.0,Aksesoris Buku,3.0,3/13/2017,James Roy,45000.0,0,0
134006.0,Alat Tulis,1.0,3/13/2017,Morgan Lee,12000.0,1,0
134006.0,Buku Sejarah,5.0,3/13/2017,Morgan Lee,375000.0,5,1
134006.0,Majalah Seni,5.0,3/13/2017,Morgan Lee,325000.0,8,1
134006.0,Majalah Berita,3.0,3/13/2017,Morgan Lee,18000.0,6,0
134006.0,Buku Fiksi,7.0,3/13/2017,Morgan Lee,637000.0,4,2
134006.0,Buku Biografi,5.0,3/13/2017,Morgan Lee,10000.0,3,0
134006.0,Novel Romansa,3.0,3/13/2017,Morgan Lee,90000.0,11,0
134007.0,Buku Sejarah,5.0,3/13/2017,Lori Glass,10000.0,5,0
134007.0,Majalah Fashion,8.0,3/13/2017,Lori Glass,778750.0,7,2
134007.0,Majalah Seni,9.0,3/13/2017,Lori Glass,729000.0,8,2
134007.0,Majalah Berita,6.0,3/13/2017,Lori Glass,90000.0,6,0
134007.0,Novel Fiksi Ilmiah,4.0,4/5/2017,Lori Glass,144000.0,9,3
134007.0,Buku Fiksi,4.0,4/5/2017,Lori Glass,144000.0,4,3
134007.0,Novel Misteri,4.0,4/5/2017,Lori Glass,192000.0,10,3
134007.0,Aksesoris Buku,7.0,4/5/2017,Lori Glass,490000.0,0,1
134008.0,Novel Fiksi Ilmiah,7.0,4/5/2017,Zachary Morrison,294000.0,9,1
134008.0,Majalah Seni,2.0,4/5/2017,Zachary Morrison,4000.0,8,0
134008.0,Novel Misteri,5.0,4/19/2017,Zachary Morrison,250000.0,10,3
134008.0,Majalah Fashion,2.0,4/19/2017,Zachary Morrison,8000.0,7,0
134009.0,Alat Tulis,4.0,4/19/2017,Paige Dixon,160000.0,1,3
134009.0,Buku Anak-Anak,9.0,4/19/2017,Paige Dixon,778750.0,2,2
134009.0,Novel Misteri,4.0,4/19/2017,Paige Dixon,240000.0,10,3
134009.0,Buku Biografi,4.0,4/19/2017,Paige Dixon,240000.0,3,3
134009.0,Novel Romansa,5.0,4/19/2017,Paige Dixon,10000.0,11,0
134010.0,Alat Tulis,4.0,4/19/2017,David Villarreal,192000.0,1,3
134010.0,Buku Anak-Anak,6.0,4/19/2017,David Villarreal,540000.0,2,1
134010.0,Majalah Fashion,1.0,4/19/2017,David Villarreal,2000.0,7,0
134010.0,Novel Fiksi Ilmiah,7.0,4/19/2017,David Villarreal,245000.0,9,3
134010.0,Buku Fiksi,1.0,4/19/2017,David Villarreal,2000.0,4,0
134010.0,Buku Biografi,1.0,4/19/2017,David Villarreal,10000.0,3,0
134010.0,Novel Romansa,1.0,4/19/2017,David Villarreal,5000.0,11,0
134010.0,Aksesoris Buku,6.0,4/19/2017,David Villarreal,324000.0,0,1
134011.0,Alat Tulis,1.0,4/19/2017,Kenneth Ortiz,2500.0,1,0
134011.0,Buku Anak-Anak,7.0,4/19/2017,Kenneth Ortiz,490000.0,2,1
134011.0,Majalah Fashion,9.0,4/19/2017,Kenneth Ortiz,729000.0,7,2
134011.0,Buku Fiksi,4.0,4/19/2017,Kenneth Ortiz,32000.0,4,0
134011.0,Novel Misteri,9.0,4/19/2017,Kenneth Ortiz,162000.0,10,3
134011.0,Buku Biografi,8.0,4/19/2017,Kenneth Ortiz,768000.0,3,2
134011.0,Aksesoris Buku,7.0,4/19/2017,Kenneth Ortiz,122500.0,0,3
134012.0,Buku Sejarah,5.0,4/19/2017,Barbara Baker,250000.0,5,3
134012.0,Alat Tulis,6.0,4/19/2017,Barbara Baker,432000.0,1,1
134012.0,Majalah Seni,9.0,4/19/2017,Barbara Baker,18000.0,8,0
134012.0,Majalah Berita,3.0,4/19/2017,Barbara Baker,135000.0,6,3
134012.0,Buku Biografi,9.0,4/19/2017,Barbara Baker,729000.0,3,2
134012.0,Novel Romansa,7.0,4/19/2017,Barbara Baker,490000.0,11,1
134013.0,Novel Romansa,5.0,4/19/2017,Angel Ward,325000.0,11,1
134013.0,Majalah Seni,2.0,4/19/2017,Angel Ward,20000.0,8,0
134013.0,Buku Sejarah,2.0,4/19/2017,Angel Ward,4000.0,5,0
134013.0,Buku Fiksi,5.0,4/19/2017,Angel Ward,150000.0,4,3
134014.0,Buku Sejarah,7.0,7/26/2017,Tina Spencer,539000.0,5,1
134014.0,Majalah Fashion,7.0,7/26/2017,Tina Spencer,122500.0,7,3
134014.0,Majalah Seni,9.0,7/26/2017,Tina Spencer,162000.0,8,3
134014.0,Majalah Berita,4.0,7/26/2017,Tina Spencer,40000.0,6,0
134014.0,Buku Fiksi,5.0,7/26/2017,Tina Spencer,150000.0,4,3
134014.0,Buku Biografi,8.0,7/26/2017,Tina Spencer,576000.0,3,2
134014.0,Novel Misteri,5.0,7/26/2017,Tina Spencer,275000.0,10,3
134014.0,Novel Romansa,2.0,7/26/2017,Tina Spencer,4000.0,11,0
134015.0,Novel Romansa,1.0,7/26/2017,Elizabeth Mahoney,2500.0,11,0
134015.0,Majalah Berita,5.0,7/26/2017,Elizabeth Mahoney,375000.0,6,1
134015.0,Novel Misteri,6.0,7/26/2017,Elizabeth Mahoney,360000.0,10,1
134015.0,Buku Sejarah,5.0,7/26/2017,Elizabeth Mahoney,62500.0,5,0
134016.0,Majalah Seni,6.0,7/26/2017,Kimberly Harris,540000.0,8,1
134016.0,Majalah Berita,9.0,7/26/2017,Kimberly Harris,778750.0,6,2
134016.0,Novel Fiksi Ilmiah,7.0,10/18/2017,Kimberly Harris,588000.0,9,2
134016.0,Buku Fiksi,7.0,1/16/2018,Kimberly Harris,98000.0,4,0
134016.0,Buku Biografi,9.0,1/16/2018,Kimberly Harris,202500.0,3,3
134016.0,Novel Misteri,2.0,1/16/2018,Kimberly Harris,60000.0,10,0
134017.0,Alat Tulis,7.0,1/16/2018,Rachel Haas,294000.0,1,1
134017.0,Buku Anak-Anak,8.0,1/16/2018,Rachel Haas,576000.0,2,2
134017.0,Majalah Fashion,9.0,1/16/2018,Rachel Haas,162000.0,7,3
134017.0,Majalah Seni,2.0,1/16/2018,Rachel Haas,20000.0,8,0
134017.0,Majalah Berita,4.0,1/16/2018,Rachel Haas,8000.0,6,0
134017.0,Novel Fiksi Ilmiah,3.0,1/16/2018,Rachel Haas,54000.0,9,0
134017.0,Buku Biografi,2.0,1/16/2018,Rachel Haas,8000.0,3,0
134017.0,Aksesoris Buku,1.0,1/16/2018,Rachel Haas,12000.0,0,0
134018.0,Novel Romansa,2.0,1/16/2018,Tracey Hernandez,36000.0,11,0
134018.0,Buku Fiksi,7.0,1/16/2018,Tracey Hernandez,588000.0,4,2
134018.0,Alat Tulis,7.0,1/16/2018,Tracey Hernandez,245000.0,1,3
134018.0,Aksesoris Buku,3.0,1/16/2018,Tracey Hernandez,18000.0,0,0
134019.0,Alat Tulis,7.0,1/16/2018,Madeline Hall,122500.0,1,3
134019.0,Buku Sejarah,1.0,1/16/2018,Madeline Hall,2000.0,5,0
134019.0,Buku Anak-Anak,3.0,1/16/2018,Madeline Hall,6000.0,2,0
134019.0,Majalah Berita,6.0,1/16/2018,Madeline Hall,12000.0,6,0
134019.0,Novel Misteri,7.0,1/16/2018,Madeline Hall,637000.0,10,2
134019.0,Buku Biografi,9.0,1/16/2018,Madeline Hall,202500.0,3,3
134019.0,Novel Romansa,2.0,1/16/2018,Madeline Hall,8000.0,11,0
134020.0,Buku Anak-Anak,5.0,1/16/2018,Kayla Bailey,375000.0,2,1
134020.0,Majalah Fashion,2.0,1/16/2018,Kayla Bailey,24000.0,7,0
134020.0,Novel Fiksi Ilmiah,4.0,1/16/2018,Kayla Bailey,192000.0,9,3
134020.0,Buku Biografi,7.0,1/16/2018,Kayla Bailey,122500.0,3,3
134020.0,Aksesoris Buku,1.0,1/16/2018,Kayla Bailey,13000.0,0,0
134021.0,Alat Tulis,2.0,1/16/2018,Derek Anderson,44000.0,1,0
134021.0,Buku Sejarah,6.0,1/16/2018,Derek Anderson,360000.0,5,1
134021.0,Majalah Fashion,4.0,1/16/2018,Derek Anderson,160000.0,7,3
134021.0,Majalah Seni,7.0,1/16/2018,Derek Anderson,98000.0,8,0
134021.0,Novel Misteri,9.0,1/16/2018,Derek Anderson,162000.0,10,3
134021.0,Aksesoris Buku,2.0,1/16/2018,Derek Anderson,4000.0,0,0
134022.0,Buku Sejarah,8.0,1/16/2018,Michael Stephens,128000.0,5,3
134022.0,Alat Tulis,1.0,1/16/2018,Michael Stephens,9000.0,1,0
134022.0,Buku Anak-Anak,6.0,1/16/2018,Michael Stephens,540000.0,2,1
134022.0,Majalah Seni,4.0,1/16/2018,Michael Stephens,240000.0,8,3
134022.0,Novel Misteri,3.0,1/16/2018,Michael Stephens,117000.0,10,3
134022.0,Buku Biografi,3.0,1/16/2018,Michael Stephens,22500.0,3,0
134022.0,Novel Romansa,4.0,1/16/2018,Michael Stephens,240000.0,11,3
134023.0,Alat Tulis,8.0,1/16/2018,Michael Flores,576000.0,1,2
134023.0,Buku Anak-Anak,9.0,1/16/2018,Michael Flores,778750.0,2,2
134023.0,Majalah Seni,2.0,1/16/2018,Michael Flores,40000.0,8,0
134023.0,Novel Romansa,9.0,1/16/2018,Michael Flores,162000.0,11,3
134023.0,Aksesoris Buku,8.0,1/16/2018,Michael Flores,128000.0,0,3
134024.0,Majalah Berita,3.0,1/16/2018,David Watkins,54000.0,6,0
134024.0,Buku Sejarah,1.0,1/16/2018,David Watkins,2000.0,5,0
134024.0,Buku Biografi,7.0,1/16/2018,David Watkins,245000.0,3,3
134024.0,Novel Fiksi Ilmiah,8.0,1/16/2018,David Watkins,576000.0,9,2
134025.0,Alat Tulis,5.0,1/16/2018,Richard Harrison,125000.0,1,3
134025.0,Buku Sejarah,9.0,1/16/2018,Richard Harrison,162000.0,5,3
134025.0,Majalah Berita,8.0,1/16/2018,Richard Harrison,778750.0,6,2
134025.0,Novel Fiksi Ilmiah,1.0,1/16/2018,Richard Harrison,2500.0,9,0
134025.0,Buku Fiksi,5.0,1/16/2018,Richard Harrison,150000.0,4,3
134025.0,Novel Misteri,8.0,1/16/2018,Richard Harrison,160000.0,10,3
134025.0,Novel Romansa,9.0,1/16/2018,Richard Harrison,486000.0,11,1
134026.0,Alat Tulis,7.0,1/16/2018,Matthew Kelley,588000.0,1,2
134026.0,Buku Anak-Anak,3.0,1/16/2018,Matthew Kelley,108000.0,2,3
134026.0,Majalah Fashion,1.0,1/16/2018,Matthew Kelley,2000.0,7,0
134026.0,Novel Misteri,5.0,1/16/2018,Matthew Kelley,300000.0,10,1
134026.0,Buku Biografi,3.0,1/16/2018,Matthew Kelley,18000.0,3,0
134027.0,Buku Sejarah,9.0,1/16/2018,Christy Parrish,778750.0,5,2
134027.0,Alat Tulis,9.0,1/16/2018,Christy Parrish,778750.0,1,2
134027.0,Buku Anak-Anak,9.0,1/16/2018,Christy Parrish,778750.0,2,2
134027.0,Majalah Fashion,4.0,1/16/2018,Christy Parrish,96000.0,7,0
134027.0,Majalah Seni,4.0,1/16/2018,Christy Parrish,144000.0,8,3
134027.0,Majalah Berita,5.0,1/16/2018,Christy Parrish,50000.0,6,0
134027.0,Buku Fiksi,1.0,1/16/2018,Christy Parrish,10000.0,4,0
134027.0,Buku Biografi,1.0,1/16/2018,Christy Parrish,9000.0,3,0
134028.0,Buku Sejarah,2.0,1/16/2018,Zachary Ruiz,52000.0,5,0
134028.0,Majalah Fashion,5.0,1/16/2018,Zachary Ruiz,50000.0,7,0
134028.0,Majalah Seni,9.0,1/16/2018,Zachary Ruiz,202500.0,8,3
134028.0,Majalah Berita,7.0,1/16/2018,Zachary Ruiz,735000.0,6,2
134028.0,Buku Biografi,6.0,1/16/2018,Zachary Ruiz,324000.0,3,1
134028.0,Aksesoris Buku,9.0,1/16/2018,Zachary Ruiz,778750.0,0,2
134029.0,Alat Tulis,7.0,1/16/2018,Anthony Gaines,637000.0,1,2
134029.0,Buku Anak-Anak,1.0,1/16/2018,Anthony Gaines,12000.0,2,0
134029.0,Majalah Seni,5.0,1/16/2018,Anthony Gaines,50000.0,8,0
134029.0,Majalah Berita,1.0,1/16/2018,Anthony Gaines,12000.0,6,0
134029.0,Buku Fiksi,7.0,1/16/2018,Anthony Gaines,98000.0,4,0
134029.0,Novel Romansa,5.0,1/16/2018,Anthony Gaines,50000.0,11,0
134029.0,Aksesoris Buku,1.0,1/16/2018,Anthony Gaines,2000.0,0,0
134030.0,Alat Tulis,1.0,1/16/2018,Lindsey Kramer,11000.0,1,0
134030.0,Buku Anak-Anak,6.0,1/16/2018,Lindsey Kramer,360000.0,2,1
134030.0,Majalah Berita,6.0,1/16/2018,Lindsey Kramer,72000.0,6,0
134030.0,Novel Fiksi Ilmiah,6.0,2/19/2018,Lindsey Kramer,72000.0,9,0
134030.0,Aksesoris Buku,1.0,2/19/2018,Lindsey Kramer,6000.0,0,0
134031.0,Alat Tulis,3.0,4/25/2018,Rachel Hart,54000.0,1,0
134031.0,Buku Sejarah,2.0,4/25/2018,Rachel Hart,24000.0,5,0
134031.0,Majalah Seni,4.0,4/25/2018,Rachel Hart,8000.0,8,0
134031.0,Majalah Berita,7.0,4/25/2018,Rachel Hart,637000.0,6,2
134031.0,Novel Fiksi Ilmiah,1.0,4/25/2018,Rachel Hart,13000.0,9,0
134031.0,Buku Fiksi,5.0,4/25/2018,Rachel Hart,275000.0,4,3
134032.0,Buku Sejarah,8.0,4/25/2018,Bruce Jensen,640000.0,5,2
134032.0,Majalah Seni,2.0,4/25/2018,Bruce Jensen,48000.0,8,0
134032.0,Buku Biografi,4.0,4/25/2018,Bruce Jensen,208000.0,3,3
134032.0,Novel Romansa,4.0,4/25/2018,Bruce Jensen,176000.0,11,3
134032.0,Aksesoris Buku,6.0,4/25/2018,Bruce Jensen,90000.0,0,0
134033.0,Buku Sejarah,3.0,4/25/2018,Cynthia Perez,81000.0,5,0
134033.0,Majalah Seni,6.0,4/25/2018,Cynthia Perez,360000.0,8,1
134033.0,Novel Fiksi Ilmiah,5.0,4/25/2018,Cynthia Perez,325000.0,9,1
134033.0,Buku Fiksi,2.0,7/27/2018,Cynthia Perez,40000.0,4,0
134033.0,Novel Romansa,6.0,7/27/2018,Cynthia Perez,72000.0,11,0
134034.0,Buku Anak-Anak,3.0,7/27/2018,Dr. Gary Ayers,18000.0,2,0
134034.0,Majalah Fashion,1.0,7/27/2018,Dr. Gary Ayers,2000.0,7,0
134034.0,Majalah Seni,9.0,7/27/2018,Dr. Gary Ayers,162000.0,8,3
134034.0,Novel Fiksi Ilmiah,6.0,7/27/2018,Dr. Gary Ayers,468000.0,9,1
134034.0,Aksesoris Buku,1.0,7/27/2018,Dr. Gary Ayers,2000.0,0,0
134035.0,Alat Tulis,4.0,7/27/2018,Donald Bauer,240000.0,1,3
134035.0,Majalah Seni,7.0,7/27/2018,Donald Bauer,637000.0,8,2
134035.0,Majalah Berita,2.0,7/27/2018,Donald Bauer,20000.0,6,0
134035.0,Buku Fiksi,2.0,7/27/2018,Donald Bauer,4000.0,4,0
134035.0,Novel Romansa,5.0,7/27/2018,Donald Bauer,50000.0,11,0
134035.0,Aksesoris Buku,7.0,7/27/2018,Donald Bauer,14000.0,0,0
134036.0,Buku Sejarah,7.0,7/27/2018,Karen Ramirez,539000.0,5,1
134036.0,Alat Tulis,2.0,7/27/2018,Karen Ramirez,60000.0,1,0
134036.0,Buku Anak-Anak,2.0,7/27/2018,Karen Ramirez,40000.0,2,0
134036.0,Majalah Seni,5.0,7/27/2018,Karen Ramirez,125000.0,8,3
134036.0,Buku Biografi,1.0,7/27/2018,Karen Ramirez,5000.0,3,0
134036.0,Novel Misteri,3.0,7/27/2018,Karen Ramirez,81000.0,10,0
134036.0,Novel Romansa,2.0,7/27/2018,Karen Ramirez,10000.0,11,0
134036.0,Aksesoris Buku,4.0,7/27/2018,Karen Ramirez,208000.0,0,3
134037.0,Majalah Berita,7.0,7/27/2018,Danny Hickman,245000.0,6,3
134037.0,Novel Misteri,3.0,7/27/2018,Danny Hickman,18000.0,10,0
134037.0,Aksesoris Buku,8.0,7/27/2018,Danny Hickman,384000.0,0,1
134037.0,Novel Fiksi Ilmiah,9.0,7/27/2018,Danny Hickman,778750.0,9,2
134038.0,Buku Fiksi,5.0,7/27/2018,Kara Howard,62500.0,4,0
134038.0,Buku Biografi,1.0,7/27/2018,Kara Howard,6000.0,3,0
134038.0,Aksesoris Buku,8.0,7/27/2018,Kara Howard,128000.0,0,3
134038.0,Majalah Fashion,8.0,7/27/2018,Kara Howard,128000.0,7,3
134039.0,Majalah Seni,5.0,7/27/2018,Scott Thompson,10000.0,8,0
134039.0,Majalah Berita,2.0,7/27/2018,Scott Thompson,44000.0,6,0
134039.0,Novel Fiksi Ilmiah,5.0,7/27/2018,Scott Thompson,62500.0,9,0
134039.0,Buku Fiksi,2.0,7/27/2018,Scott Thompson,8000.0,4,0
134039.0,Novel Misteri,3.0,7/27/2018,Scott Thompson,18000.0,10,0
134039.0,Buku Biografi,7.0,7/27/2018,Scott Thompson,122500.0,3,3
134039.0,Novel Romansa,1.0,10/23/2018,Scott Thompson,6000.0,11,0
134039.0,Aksesoris Buku,1.0,10/23/2018,Scott Thompson,9000.0,0,0
134040.0,Alat Tulis,3.0,10/23/2018,Cynthia Ward,108000.0,1,3
134040.0,Majalah Fashion,2.0,10/23/2018,Cynthia Ward,40000.0,7,0
134040.0,Majalah Seni,7.0,10/23/2018,Cynthia Ward,98000.0,8,0
134040.0,Majalah Berita,2.0,10/23/2018,Cynthia Ward,52000.0,6,0
134040.0,Buku Fiksi,8.0,10/23/2018,Cynthia Ward,160000.0,4,3
134040.0,Novel Misteri,4.0,10/23/2018,Cynthia Ward,96000.0,10,0
134040.0,Novel Romansa,5.0,10/23/2018,Cynthia Ward,50000.0,11,0
134040.0,Aksesoris Buku,3.0,10/23/2018,Cynthia Ward,22500.0,0,0
134041.0,Majalah Seni,8.0,10/23/2018,Thomas Sanchez,160000.0,8,3
134041.0,Majalah Berita,1.0,10/23/2018,Thomas Sanchez,2500.0,6,0
134041.0,Buku Anak-Anak,8.0,10/23/2018,Thomas Sanchez,384000.0,2,1
134041.0,Majalah Fashion,2.0,10/23/2018,Thomas Sanchez,60000.0,7,0
134042.0,Alat Tulis,9.0,10/23/2018,Aaron Salinas,202500.0,1,3
134042.0,Buku Sejarah,8.0,11/27/2018,Aaron Salinas,778750.0,5,2
134042.0,Majalah Fashion,4.0,11/27/2018,Aaron Salinas,240000.0,7,3
134042.0,Majalah Berita,9.0,11/27/2018,Aaron Salinas,486000.0,6,1
134042.0,Novel Misteri,4.0,11/27/2018,Aaron Salinas,144000.0,10,3
134042.0,Buku Biografi,2.0,11/27/2018,Aaron Salinas,36000.0,3,0
134042.0,Novel Romansa,9.0,1/29/2019,Aaron Salinas,729000.0,11,2
134043.0,Buku Sejarah,2.0,1/29/2019,Sherri Johnson,40000.0,5,0
134043.0,Alat Tulis,7.0,4/25/2019,Sherri Johnson,490000.0,1,1
134043.0,Buku Anak-Anak,2.0,4/25/2019,Sherri Johnson,20000.0,2,0
134043.0,Novel Fiksi Ilmiah,9.0,4/25/2019,Sherri Johnson,405000.0,9,1
134043.0,Novel Romansa,5.0,4/25/2019,Sherri Johnson,225000.0,11,3
134044.0,Buku Sejarah,6.0,4/25/2019,Victoria Thomas,180000.0,5,3
134044.0,Alat Tulis,3.0,7/22/2019,Victoria Thomas,81000.0,1,0
134044.0,Buku Anak-Anak,5.0,7/22/2019,Victoria Thomas,225000.0,2,3
134044.0,Majalah Fashion,6.0,7/22/2019,Victoria Thomas,72000.0,7,0
134044.0,Majalah Berita,3.0,7/22/2019,Victoria Thomas,108000.0,6,3
134044.0,Novel Fiksi Ilmiah,5.0,7/22/2019,Victoria Thomas,325000.0,9,1
134044.0,Buku Biografi,9.0,7/22/2019,Victoria Thomas,778750.0,3,2
134044.0,Aksesoris Buku,2.0,7/22/2019,Victoria Thomas,10000.0,0,0
134045.0,Alat Tulis,9.0,7/22/2019,Barry French,778750.0,1,2
134045.0,Buku Anak-Anak,1.0,7/22/2019,Barry French,10000.0,2,0
134045.0,Majalah Fashion,5.0,7/22/2019,Barry French,375000.0,7,1
134045.0,Majalah Berita,6.0,7/22/2019,Barry French,216000.0,6,3
134045.0,Novel Fiksi Ilmiah,3.0,7/22/2019,Barry French,54000.0,9,0
134045.0,Buku Biografi,8.0,7/22/2019,Barry French,778750.0,3,2
134045.0,Novel Romansa,9.0,7/22/2019,Barry French,202500.0,11,3
134046.0,Novel Fiksi Ilmiah,8.0,7/22/2019,Jim Martinez,16000.0,9,0
134046.0,Alat Tulis,3.0,7/22/2019,Jim Martinez,135000.0,1,3
134046.0,Buku Anak-Anak,7.0,7/22/2019,Jim Martinez,98000.0,2,0
134046.0,Buku Sejarah,8.0,7/22/2019,Jim Martinez,704000.0,5,2
134047.0,Novel Romansa,5.0,7/22/2019,Stuart Hawkins,50000.0,11,0
134047.0,Buku Fiksi,2.0,7/22/2019,Stuart Hawkins,44000.0,4,0
134047.0,Buku Sejarah,3.0,7/22/2019,Stuart Hawkins,135000.0,5,3
134047.0,Buku Biografi,6.0,7/22/2019,Stuart Hawkins,72000.0,3,0
134048.0,Buku Sejarah,6.0,7/22/2019,Christopher Soto,432000.0,5,1
134048.0,Majalah Berita,2.0,7/22/2019,Christopher Soto,44000.0,6,0
134048.0,Novel Fiksi Ilmiah,5.0,7/22/2019,Christopher Soto,125000.0,9,3
134048.0,Buku Fiksi,8.0,7/22/2019,Christopher Soto,160000.0,4,3
134048.0,Novel Misteri,1.0,7/22/2019,Christopher Soto,12000.0,10,0
134048.0,Buku Biografi,2.0,7/22/2019,Christopher Soto,44000.0,3,0
134048.0,Aksesoris Buku,7.0,7/22/2019,Christopher Soto,98000.0,0,0
134049.0,Alat Tulis,6.0,7/22/2019,Alyssa Madden,324000.0,1,1
134049.0,Buku Sejarah,4.0,7/22/2019,Alyssa Madden,96000.0,5,0
134049.0,Majalah Fashion,4.0,7/22/2019,Alyssa Madden,192000.0,7,3
134049.0,Majalah Seni,1.0,7/22/2019,Alyssa Madden,12000.0,8,0
134049.0,Novel Fiksi Ilmiah,3.0,7/22/2019,Alyssa Madden,54000.0,9,0
134049.0,Buku Fiksi,5.0,7/22/2019,Alyssa Madden,125000.0,4,3
134049.0,Novel Romansa,4.0,7/22/2019,Alyssa Madden,208000.0,11,3
134049.0,Aksesoris Buku,2.0,7/22/2019,Alyssa Madden,52000.0,0,0
134050.0,Alat Tulis,8.0,7/22/2019,Dylan Foster,576000.0,1,2
134050.0,Buku Anak-Anak,5.0,7/22/2019,Dylan Foster,325000.0,2,1
134050.0,Novel Fiksi Ilmiah,2.0,7/22/2019,Dylan Foster,40000.0,9,0
134050.0,Buku Fiksi,6.0,7/22/2019,Dylan Foster,90000.0,4,0
134050.0,Novel Misteri,8.0,7/22/2019,Dylan Foster,128000.0,10,3
134050.0,Buku Biografi,3.0,7/22/2019,Dylan Foster,90000.0,3,0
134050.0,Novel Romansa,9.0,7/22/2019,Dylan Foster,729000.0,11,2
134050.0,Aksesoris Buku,2.0,7/22/2019,Dylan Foster,40000.0,0,0
134051.0,Buku Sejarah,6.0,7/22/2019,John Harvey,72000.0,5,0
134051.0,Alat Tulis,5.0,7/22/2019,John Harvey,150000.0,1,3
134051.0,Majalah Fashion,4.0,7/22/2019,John Harvey,80000.0,7,0
